,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
755,756,36.81,west coast,evening,0.47,0.01,7,3,night owl,gymnastics,4,sophomore
755,756,15.53,west coast,noon,0.79,0.0,7,1,night owl,gymnastics,4,sophomore
755,756,22.25,west coast,noon,0.9,0.0,7,0,night owl,gymnastics,4,sophomore
755,756,46.88,west coast,noon,0.8,0.0,8,0,night owl,gymnastics,4,sophomore
755,756,39.45,west coast,evening,0.8300000000000001,0.0,7,0,night owl,gymnastics,4,sophomore
755,756,9.58,west coast,noon,0.43,0.15,8,0,night owl,gymnastics,4,sophomore
755,756,22.25,west coast,noon,0.61,0.36,10,0,night owl,gymnastics,4,sophomore
755,756,48.47,west coast,morning,0.78,0.31,10,0,night owl,gymnastics,4,sophomore
755,756,55.01,west coast,noon,0.76,0.43,10,1,night owl,gymnastics,4,sophomore
755,756,56.63,west coast,evening,0.72,0.43,10,3,night owl,gymnastics,4,sophomore
