,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
161,162,55.38,east coast,evening,0.85,0.29,10,9,night owl,football,3,sophomore
161,162,52.48,east coast,noon,1.0,0.34,10,8,night owl,football,3,sophomore
161,162,48.68,east coast,noon,1.0,0.09,9,8,night owl,football,3,sophomore
161,162,45.78,east coast,noon,1.0,0.0,9,9,night owl,football,3,sophomore
161,162,41.59,east coast,noon,0.98,0.15,9,10,night owl,football,3,sophomore
161,162,39.39,west coast,noon,0.85,0.0,9,11,night owl,football,3,sophomore
161,162,40.02,west coast,noon,0.67,0.04,9,10,night owl,football,3,sophomore
161,162,46.15,west coast,noon,0.11,0.0,10,10,night owl,football,3,sophomore
161,162,30.64,west coast,noon,0.12,0.0,9,10,night owl,football,3,sophomore
161,162,35.67,west coast,noon,0.0,0.0,10,10,night owl,football,3,sophomore
