,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
938,939,25.4,west coast,evening,0.62,0.34,5,4,early bird,martial arts,5,frosh
938,939,27.07,west coast,noon,0.09,0.53,6,4,early bird,martial arts,5,frosh
938,939,26.24,west coast,noon,0.0,0.68,5,3,early bird,martial arts,5,frosh
938,939,5.21,west coast,noon,0.0,0.62,6,4,early bird,martial arts,5,frosh
938,939,9.97,west coast,noon,0.0,0.44,5,4,early bird,martial arts,5,frosh
938,939,13.38,west coast,noon,0.28,0.7000000000000001,6,4,early bird,martial arts,5,frosh
938,939,27.25,west coast,noon,0.0,0.95,7,4,early bird,martial arts,5,frosh
938,939,19.32,west coast,noon,0.03,0.79,7,5,early bird,martial arts,5,frosh
938,939,12.38,west coast,noon,0.3,0.73,7,4,early bird,martial arts,5,frosh
938,939,33.06,west coast,noon,0.34,0.89,6,4,early bird,martial arts,5,frosh
