,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
449,450,50.97,west coast,evening,0.54,0.02,10,1,night owl,baseball,2,junior
449,450,53.4,west coast,evening,1.0,0.0,10,2,night owl,baseball,2,junior
449,450,44.33,west coast,noon,1.0,0.0,10,1,night owl,baseball,2,junior
449,450,33.33,west coast,noon,0.99,0.06,10,0,night owl,baseball,2,junior
449,450,34.46,west coast,morning,1.0,0.0,9,0,night owl,baseball,2,junior
449,450,34.43,west coast,noon,1.0,0.0,8,1,night owl,baseball,2,junior
449,450,34.76,west coast,noon,1.0,0.0,8,2,night owl,baseball,2,junior
449,450,41.58,west coast,evening,0.98,0.06,8,2,night owl,baseball,2,junior
449,450,45.16,west coast,noon,1.0,0.18,9,2,night owl,baseball,2,junior
449,450,36.51,west coast,noon,0.95,0.0,9,3,night owl,baseball,2,junior
