,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
557,558,37.4,west coast,evening,0.5,0.29,7,4,night owl,table tennis,3,sophomore
557,558,14.47,west coast,noon,0.1,0.0,8,3,night owl,table tennis,3,sophomore
557,558,7.72,west coast,noon,0.0,0.0,8,2,night owl,table tennis,3,junior
557,558,14.05,west coast,noon,0.01,0.0,7,2,night owl,table tennis,3,junior
557,558,16.13,west coast,noon,0.0,0.0,6,2,night owl,table tennis,3,junior
557,558,11.48,west coast,morning,0.09,0.0,5,2,night owl,table tennis,3,junior
557,558,33.47,west coast,noon,0.0,0.0,6,2,night owl,table tennis,3,junior
557,558,37.49,west coast,evening,0.0,0.0,5,2,night owl,table tennis,3,junior
557,558,36.3,west coast,noon,0.01,0.14,4,1,night owl,table tennis,3,junior
557,558,0.0,west coast,noon,0.0,0.36,5,0,night owl,table tennis,3,junior
