,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
762,763,42.27,west coast,evening,0.43,0.73,1,3,night owl,curling,3,junior
762,763,35.72,west coast,noon,0.0,1.0,1,3,night owl,curling,3,junior
762,763,14.51,west coast,noon,0.03,0.78,2,5,night owl,curling,3,junior
762,763,14.37,west coast,noon,0.08,0.97,2,6,night owl,curling,3,junior
762,763,30.74,west coast,evening,0.0,1.0,2,4,night owl,curling,3,junior
762,763,37.65,west coast,evening,0.0,0.99,4,3,night owl,curling,3,junior
762,763,33.97,west coast,noon,0.01,0.88,4,3,night owl,curling,3,junior
762,763,28.84,west coast,evening,0.0,0.8200000000000001,4,2,night owl,curling,3,junior
762,763,15.9,west coast,noon,0.0,1.0,4,3,night owl,curling,3,junior
762,763,28.8,west coast,evening,0.0,1.0,4,0,night owl,curling,3,junior
