,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
379,380,57.86,west coast,evening,0.89,0.64,9,8,night owl,curling,3,sophomore
379,380,81.42,west coast,noon,0.95,1.0,10,8,night owl,curling,3,sophomore
379,380,76.82000000000001,west coast,noon,0.97,1.0,9,7,night owl,curling,3,junior
379,380,78.55,west coast,noon,1.0,0.96,10,8,night owl,curling,3,junior
379,380,62.16,west coast,noon,1.0,0.8300000000000001,9,8,night owl,curling,3,junior
379,380,84.04,west coast,evening,0.94,0.99,9,9,night owl,curling,3,junior
379,380,79.93,west coast,evening,0.78,0.98,10,9,night owl,curling,3,junior
379,380,86.60000000000001,west coast,evening,1.0,1.0,10,10,night owl,curling,3,junior
379,380,68.1,west coast,noon,0.86,0.9,10,11,night owl,curling,3,junior
379,380,60.19,west coast,noon,0.87,0.66,10,11,night owl,curling,3,junior
