,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
935,936,25.35,west coast,evening,0.5700000000000001,0.64,4,5,night owl,table tennis,7,sophomore
935,936,32.35,west coast,noon,0.72,0.4,5,5,night owl,table tennis,7,sophomore
935,936,50.620000000000005,west coast,noon,0.54,1.0,4,3,night owl,table tennis,7,sophomore
935,936,30.07,west coast,noon,0.32,1.0,4,2,night owl,table tennis,7,sophomore
935,936,0.0,west coast,noon,0.0,0.9,3,1,night owl,table tennis,7,sophomore
935,936,0.0,west coast,noon,0.0,0.7000000000000001,3,1,night owl,table tennis,7,sophomore
935,936,11.89,west coast,noon,0.1,0.6,1,2,night owl,table tennis,7,sophomore
935,936,22.56,west coast,noon,0.22,1.0,0,3,night owl,table tennis,7,sophomore
935,936,34.1,west coast,noon,0.6,1.0,0,5,night owl,table tennis,7,sophomore
935,936,55.83,west coast,noon,1.0,1.0,0,4,night owl,table tennis,7,sophomore
