,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
813,814,40.75,west coast,noon,0.94,0.59,7,6,night owl,football,4,frosh
813,814,48.41,west coast,noon,0.85,0.24,7,6,night owl,football,4,frosh
813,814,47.84,west coast,noon,0.99,0.36,6,8,night owl,football,4,frosh
813,814,38.19,west coast,noon,0.79,0.5700000000000001,4,9,night owl,football,4,frosh
813,814,73.08,west coast,noon,1.0,1.0,2,9,night owl,football,4,frosh
813,814,43.34,west coast,noon,0.94,0.92,1,9,night owl,football,4,frosh
813,814,62.17,west coast,morning,1.0,0.95,2,10,night owl,football,4,frosh
813,814,73.78,west coast,noon,0.92,1.0,2,11,night owl,football,4,frosh
813,814,66.92,west coast,morning,1.0,1.0,1,10,night owl,football,4,sophomore
813,814,59.83,west coast,noon,1.0,0.9,1,10,night owl,football,4,sophomore
