,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
12,13,61.59,east coast,evening,0.6,0.6900000000000001,8,7,night owl,basketball,3,frosh
12,13,74.03,east coast,noon,0.63,0.99,8,6,night owl,basketball,3,frosh
12,13,76.32000000000001,east coast,noon,0.8300000000000001,1.0,7,8,night owl,basketball,3,frosh
12,13,59.73,east coast,noon,0.59,0.94,7,8,night owl,basketball,3,frosh
12,13,73.05,east coast,evening,0.97,0.78,7,10,night owl,basketball,3,frosh
12,13,48.78,west coast,noon,1.0,0.54,7,10,night owl,basketball,3,frosh
12,13,57.04,west coast,evening,1.0,0.19,8,11,night owl,basketball,3,frosh
12,13,63.39,west coast,evening,0.94,0.52,9,12,night owl,basketball,3,frosh
12,13,62.26,west coast,morning,1.0,0.72,9,12,night owl,basketball,3,frosh
12,13,64.11,west coast,noon,1.0,0.84,9,12,night owl,basketball,3,frosh
