,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
78,79,7.0,east coast,evening,0.05,0.2,1,3,night owl,football,3,junior
78,79,8.82,east coast,morning,0.0,0.0,2,3,night owl,football,3,junior
78,79,20.47,east coast,noon,0.1,0.0,2,4,night owl,football,3,junior
78,79,20.67,east coast,evening,0.31,0.0,1,5,night owl,football,3,junior
78,79,15.0,east coast,noon,0.37,0.09,2,5,night owl,football,3,junior
78,79,16.84,west coast,noon,0.7000000000000001,0.11,1,6,night owl,football,3,junior
78,79,21.9,west coast,noon,0.7000000000000001,0.0,3,5,night owl,football,3,junior
78,79,15.37,west coast,noon,0.49,0.06,3,6,night owl,football,3,junior
78,79,27.86,west coast,noon,0.32,0.15,3,5,night owl,football,3,junior
78,79,29.82,west coast,noon,0.0,0.01,4,5,night owl,football,3,junior
