,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
502,503,46.11,west coast,morning,0.94,0.56,8,7,night owl,curling,3,senior
502,503,59.620000000000005,west coast,morning,1.0,0.8,9,9,night owl,curling,3,senior
502,503,59.19,west coast,noon,1.0,0.81,8,7,night owl,curling,3,senior
502,503,71.95,west coast,noon,1.0,0.9,9,4,night owl,curling,3,senior
502,503,49.11,west coast,noon,1.0,0.66,8,3,night owl,curling,3,senior
502,503,48.49,west coast,noon,0.98,0.67,7,3,night owl,curling,3,senior
502,503,45.28,west coast,noon,0.85,0.45,6,4,night owl,curling,3,senior
502,503,27.89,west coast,noon,0.96,0.02,4,4,night owl,curling,3,senior
502,503,34.910000000000004,west coast,noon,0.85,0.2,5,5,night owl,curling,3,senior
502,503,33.77,west coast,noon,1.0,0.0,6,3,night owl,curling,3,senior
