,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
878,879,53.32,west coast,noon,0.71,0.33,9,6,early bird,table tennis,3,sophomore
878,879,32.22,west coast,noon,0.78,0.0,9,8,early bird,table tennis,3,sophomore
878,879,29.87,west coast,noon,0.56,0.0,10,9,early bird,table tennis,3,sophomore
878,879,29.44,west coast,noon,0.47,0.2,10,10,early bird,table tennis,3,sophomore
878,879,31.42,west coast,noon,0.18,0.0,10,9,early bird,table tennis,3,sophomore
878,879,32.09,west coast,evening,0.09,0.09,10,8,early bird,table tennis,3,sophomore
878,879,37.76,west coast,noon,0.17,0.15,10,10,early bird,table tennis,3,sophomore
878,879,21.47,west coast,noon,0.0,0.62,10,12,early bird,table tennis,3,sophomore
878,879,34.42,west coast,noon,0.0,0.45,8,12,early bird,table tennis,3,sophomore
878,879,3.03,west coast,noon,0.04,0.21,7,10,early bird,table tennis,3,sophomore
