,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
162,163,50.34,east coast,evening,0.78,0.54,5,0,night owl,frisbee,4,frosh
162,163,63.89,east coast,noon,0.85,1.0,4,0,night owl,frisbee,4,frosh
162,163,49.07,east coast,noon,0.66,0.88,5,0,night owl,frisbee,4,frosh
162,163,57.24,east coast,noon,0.73,1.0,4,1,night owl,frisbee,4,frosh
162,163,27.07,east coast,noon,0.39,1.0,3,0,night owl,frisbee,4,frosh
162,163,53.15,west coast,noon,0.87,0.91,4,0,night owl,frisbee,4,frosh
162,163,30.95,west coast,noon,0.62,0.76,2,2,night owl,frisbee,4,frosh
162,163,47.3,west coast,noon,0.08,1.0,1,2,night owl,frisbee,4,frosh
162,163,23.41,west coast,noon,0.0,1.0,1,1,night owl,frisbee,4,frosh
162,163,28.52,west coast,noon,0.0,1.0,1,0,night owl,frisbee,4,frosh
