,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
146,147,39.88,east coast,evening,0.45,0.96,2,10,night owl,table tennis,3,senior
146,147,0.0,east coast,noon,0.08,0.64,2,10,night owl,table tennis,3,senior
146,147,22.72,east coast,evening,0.0,1.0,4,10,night owl,table tennis,3,senior
146,147,21.95,east coast,noon,0.0,1.0,4,8,night owl,table tennis,3,senior
146,147,29.06,east coast,noon,0.05,0.96,4,8,night owl,table tennis,3,senior
146,147,34.31,west coast,noon,0.09,1.0,3,9,night owl,table tennis,3,senior
146,147,39.23,west coast,morning,0.0,0.99,4,6,night owl,table tennis,3,senior
146,147,23.76,west coast,noon,0.14,0.96,3,7,night owl,table tennis,3,senior
146,147,29.54,west coast,morning,0.31,0.68,1,6,night owl,table tennis,3,senior
146,147,62.34,west coast,noon,0.28,0.17,0,6,night owl,table tennis,3,senior
