,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
602,603,56.620000000000005,west coast,evening,0.6900000000000001,0.73,3,3,night owl,frisbee,3,junior
602,603,49.55,west coast,evening,0.8300000000000001,0.3,3,3,night owl,frisbee,3,junior
602,603,33.160000000000004,west coast,noon,1.0,0.39,3,2,night owl,frisbee,3,junior
602,603,37.99,west coast,noon,0.92,0.5700000000000001,4,0,night owl,frisbee,3,junior
602,603,35.24,west coast,noon,0.77,0.73,2,0,night owl,frisbee,3,junior
602,603,26.53,west coast,noon,0.58,0.47,2,1,night owl,frisbee,3,junior
602,603,32.46,west coast,noon,0.66,0.16,3,2,night owl,frisbee,3,junior
602,603,42.01,west coast,noon,0.55,0.29,3,1,night owl,frisbee,3,junior
602,603,14.84,west coast,noon,0.13,0.8,1,0,night owl,frisbee,3,junior
602,603,27.32,west coast,noon,0.51,0.73,2,0,night owl,frisbee,3,junior
