,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
339,340,65.18,west coast,noon,0.95,0.89,10,12,night owl,frisbee,3,junior
339,340,81.35000000000001,west coast,evening,0.97,0.77,10,11,night owl,frisbee,3,junior
339,340,68.05,west coast,morning,0.79,0.78,10,10,night owl,frisbee,3,junior
339,340,87.9,west coast,noon,0.91,1.0,10,9,night owl,frisbee,3,junior
339,340,75.39,west coast,noon,0.93,0.9,10,10,night owl,frisbee,3,junior
339,340,64.75,west coast,noon,1.0,0.63,10,10,night owl,frisbee,3,junior
339,340,71.41,west coast,noon,1.0,0.66,10,10,night owl,frisbee,3,junior
339,340,66.6,west coast,noon,0.97,0.85,9,10,night owl,frisbee,3,junior
339,340,65.71000000000001,west coast,noon,0.85,0.79,9,10,night owl,frisbee,3,junior
339,340,63.23,west coast,noon,0.93,0.77,9,10,night owl,frisbee,3,junior
