,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
68,69,49.92,east coast,morning,0.84,0.66,8,9,night owl,football,5,junior
68,69,49.06,east coast,noon,1.0,0.48,6,8,night owl,football,5,junior
68,69,59.72,east coast,noon,1.0,0.89,7,10,night owl,football,5,junior
68,69,51.43,east coast,noon,0.8200000000000001,0.75,8,9,night owl,football,5,junior
68,69,49.18,east coast,noon,0.38,1.0,8,9,night owl,football,5,junior
68,69,69.43,west coast,morning,0.99,0.95,8,9,night owl,football,5,junior
68,69,68.60000000000001,west coast,noon,0.93,1.0,9,10,night owl,football,5,junior
68,69,69.16,west coast,noon,1.0,1.0,9,10,night owl,football,5,junior
68,69,77.78,west coast,noon,0.89,1.0,10,9,night owl,football,5,junior
68,69,66.43,west coast,noon,0.77,0.99,9,9,night owl,football,5,junior
