,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
729,730,59.17,west coast,noon,0.95,0.59,9,6,night owl,frisbee,4,sophomore
729,730,53.61,west coast,noon,0.88,0.62,8,5,night owl,frisbee,4,sophomore
729,730,58.99,west coast,noon,0.74,0.55,10,5,night owl,frisbee,4,sophomore
729,730,57.45,west coast,evening,0.54,0.42,10,5,night owl,frisbee,4,sophomore
729,730,27.26,west coast,noon,0.18,0.84,9,4,night owl,frisbee,4,sophomore
729,730,55.870000000000005,west coast,noon,0.41,1.0,10,6,night owl,frisbee,4,sophomore
729,730,68.11,west coast,noon,0.86,0.88,10,8,night owl,frisbee,4,sophomore
729,730,88.5,west coast,morning,0.94,1.0,10,8,night owl,frisbee,4,sophomore
729,730,82.48,west coast,morning,0.86,1.0,10,9,night owl,frisbee,4,sophomore
729,730,88.23,west coast,noon,1.0,1.0,10,5,night owl,frisbee,4,sophomore
