,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
668,669,15.2,west coast,morning,0.72,0.08,8,2,night owl,curling,4,junior
668,669,17.7,west coast,noon,0.68,0.28,8,1,night owl,curling,4,junior
668,669,44.4,west coast,evening,0.59,0.37,8,3,night owl,curling,4,junior
668,669,41.64,west coast,noon,0.66,0.61,9,2,night owl,curling,4,junior
668,669,60.17,west coast,evening,0.44,0.78,10,2,night owl,curling,4,junior
668,669,31.45,west coast,evening,0.0,0.73,10,2,night owl,curling,4,junior
668,669,0.25,west coast,noon,0.0,0.8,7,1,night owl,curling,4,junior
668,669,14.54,west coast,noon,0.0,0.81,8,1,night owl,curling,4,junior
668,669,28.55,west coast,noon,0.0,0.85,9,3,night owl,curling,4,junior
668,669,43.63,west coast,noon,0.12,1.0,8,4,night owl,curling,4,junior
