,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
598,599,14.81,west coast,morning,0.29,0.05,8,3,night owl,table tennis,2,junior
598,599,22.23,west coast,noon,0.0,0.0,9,3,night owl,table tennis,2,junior
598,599,26.43,west coast,evening,0.09,0.04,9,2,night owl,table tennis,2,junior
598,599,0.87,west coast,noon,0.0,0.0,8,4,night owl,table tennis,2,junior
598,599,21.7,west coast,morning,0.0,0.0,10,4,night owl,table tennis,2,junior
598,599,16.86,west coast,noon,0.01,0.05,10,3,night owl,table tennis,2,junior
598,599,20.87,west coast,noon,0.09,0.0,10,2,night owl,table tennis,2,junior
598,599,14.9,west coast,morning,0.0,0.1,10,2,night owl,table tennis,2,junior
598,599,22.84,west coast,noon,0.03,0.16,10,2,night owl,table tennis,2,junior
598,599,34.97,west coast,noon,0.15,0.39,10,1,night owl,table tennis,2,junior
