,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
895,896,31.08,west coast,evening,0.02,0.34,1,4,night owl,martial arts,3,junior
895,896,7.13,west coast,noon,0.0,0.0,2,4,night owl,martial arts,3,junior
895,896,13.25,west coast,noon,0.0,0.0,2,4,night owl,martial arts,3,junior
895,896,18.94,west coast,noon,0.21,0.0,1,2,night owl,martial arts,3,junior
895,896,41.33,west coast,noon,0.01,0.0,0,1,night owl,martial arts,3,junior
895,896,37.25,west coast,noon,0.0,0.08,0,0,night owl,martial arts,3,junior
895,896,32.06,west coast,noon,0.0,0.0,1,0,night owl,martial arts,3,junior
895,896,44.74,west coast,morning,0.0,0.14,2,0,night owl,martial arts,3,junior
895,896,4.9,west coast,noon,0.04,0.37,2,0,night owl,martial arts,3,junior
895,896,24.96,west coast,noon,0.33,0.52,3,0,night owl,martial arts,3,junior
