,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
512,513,67.61,west coast,morning,0.03,0.15,2,1,night owl,table tennis,3,sophomore
512,513,49.05,west coast,noon,0.24,0.18,2,1,night owl,table tennis,3,sophomore
512,513,36.56,west coast,noon,0.05,0.0,2,1,night owl,table tennis,3,sophomore
512,513,14.98,west coast,noon,0.0,0.0,1,2,night owl,table tennis,3,sophomore
512,513,26.52,west coast,noon,0.0,0.0,3,3,night owl,table tennis,3,sophomore
512,513,33.75,west coast,noon,0.1,0.02,4,2,night owl,table tennis,3,sophomore
512,513,9.32,west coast,morning,0.09,0.06,4,2,night owl,table tennis,3,sophomore
512,513,19.39,west coast,noon,0.12,0.13,5,0,night owl,table tennis,3,sophomore
512,513,0.0,west coast,noon,0.0,0.15,5,0,night owl,table tennis,3,sophomore
512,513,0.0,west coast,evening,0.0,0.38,5,0,night owl,table tennis,3,sophomore
