,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
709,710,27.61,west coast,evening,0.51,0.18,7,11,early bird,baseball,4,sophomore
709,710,43.47,west coast,morning,0.0,0.25,7,10,early bird,baseball,4,sophomore
709,710,36.98,west coast,morning,0.0,0.5700000000000001,7,9,early bird,baseball,4,sophomore
709,710,13.06,west coast,noon,0.0,0.47,5,11,early bird,baseball,4,sophomore
709,710,15.37,west coast,noon,0.08,0.87,5,12,early bird,baseball,4,sophomore
709,710,21.18,west coast,noon,0.0,0.91,6,12,early bird,baseball,4,sophomore
709,710,24.07,west coast,noon,0.0,0.87,8,12,early bird,baseball,4,sophomore
709,710,1.49,west coast,noon,0.0,0.76,8,12,early bird,baseball,4,sophomore
709,710,31.96,west coast,noon,0.16,0.93,8,12,early bird,baseball,4,sophomore
709,710,40.39,west coast,evening,0.43,0.93,9,12,early bird,baseball,4,sophomore
