,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
867,868,49.67,west coast,evening,0.6900000000000001,0.39,8,10,night owl,table tennis,3,junior
867,868,43.6,west coast,morning,0.68,0.32,8,10,night owl,table tennis,3,junior
867,868,40.07,west coast,noon,0.8,0.41,8,10,night owl,table tennis,3,junior
867,868,46.3,west coast,evening,0.67,0.74,7,10,night owl,table tennis,3,junior
867,868,59.22,west coast,noon,0.56,1.0,6,10,night owl,table tennis,3,junior
867,868,69.21000000000001,west coast,noon,1.0,1.0,7,11,night owl,table tennis,3,junior
867,868,58.58,west coast,noon,0.8300000000000001,1.0,6,11,night owl,table tennis,3,junior
867,868,68.51,west coast,noon,1.0,0.9,8,10,night owl,table tennis,3,junior
867,868,67.19,west coast,morning,0.8200000000000001,1.0,5,10,night owl,table tennis,3,junior
867,868,64.48,west coast,evening,0.65,0.95,6,10,night owl,table tennis,3,junior
