,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
890,891,50.67,west coast,evening,0.36,0.54,8,11,night owl,frisbee,1,junior
890,891,30.93,west coast,noon,0.41,0.19,7,11,night owl,frisbee,1,junior
890,891,35.14,west coast,noon,0.28,0.32,6,11,night owl,frisbee,1,junior
890,891,48.33,west coast,noon,0.79,0.31,7,12,night owl,frisbee,1,junior
890,891,51.47,west coast,noon,0.79,0.2,6,10,night owl,frisbee,1,junior
890,891,40.44,west coast,noon,0.51,0.12,7,10,night owl,frisbee,1,junior
890,891,49.89,west coast,noon,0.77,0.25,8,10,night owl,frisbee,1,junior
890,891,58.15,west coast,morning,1.0,0.28,7,9,night owl,frisbee,1,junior
890,891,54.28,west coast,noon,0.97,0.25,7,9,night owl,frisbee,1,junior
890,891,43.42,west coast,noon,1.0,0.14,5,9,night owl,frisbee,1,junior
