,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
507,508,34.74,west coast,morning,0.55,0.39,9,10,night owl,frisbee,3,sophomore
507,508,42.26,west coast,morning,0.47,0.26,9,9,night owl,frisbee,3,sophomore
507,508,35.61,west coast,noon,0.16,0.4,9,9,night owl,frisbee,3,sophomore
507,508,47.52,west coast,noon,0.1,0.0,9,9,night owl,frisbee,3,sophomore
507,508,32.92,west coast,noon,0.0,0.01,8,7,night owl,frisbee,3,sophomore
507,508,23.69,west coast,noon,0.12,0.0,9,6,night owl,frisbee,3,sophomore
507,508,44.31,west coast,noon,0.3,0.13,9,5,night owl,frisbee,3,sophomore
507,508,44.93,west coast,noon,0.09,0.62,10,5,night owl,frisbee,3,sophomore
507,508,26.21,west coast,noon,0.33,0.02,10,5,night owl,frisbee,3,sophomore
507,508,42.35,west coast,noon,0.48,0.0,10,3,night owl,frisbee,3,sophomore
