,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
416,417,47.77,west coast,evening,0.67,0.45,7,8,night owl,curling,4,senior
416,417,2.63,west coast,noon,0.28,0.0,6,10,night owl,curling,4,senior
416,417,26.81,west coast,noon,0.27,0.0,7,10,night owl,curling,4,senior
416,417,25.92,west coast,noon,0.0,0.02,7,10,night owl,curling,4,senior
416,417,4.65,west coast,noon,0.0,0.28,7,10,night owl,curling,4,senior
416,417,0.0,west coast,noon,0.02,0.42,7,9,night owl,curling,4,senior
416,417,12.0,west coast,noon,0.0,0.0,8,9,night owl,curling,4,senior
416,417,33.62,west coast,noon,0.0,0.23,9,7,night owl,curling,4,senior
416,417,35.730000000000004,west coast,evening,0.0,0.0,9,8,night owl,curling,4,senior
416,417,23.84,west coast,noon,0.16,0.01,10,8,night owl,curling,4,senior
