,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
49,50,20.9,east coast,evening,0.1,0.05,2,2,night owl,baseball,5,frosh
49,50,0.0,east coast,noon,0.39,0.0,1,1,night owl,baseball,5,frosh
49,50,25.77,east coast,evening,0.17,0.16,1,2,night owl,baseball,5,frosh
49,50,74.9,east coast,noon,0.08,0.45,1,1,night owl,baseball,5,frosh
49,50,29.95,east coast,noon,0.05,0.22,2,3,night owl,baseball,5,frosh
49,50,16.66,west coast,noon,0.0,0.0,2,3,night owl,baseball,5,frosh
49,50,29.35,west coast,noon,0.0,0.0,3,3,night owl,baseball,5,frosh
49,50,23.11,west coast,noon,0.0,0.04,3,4,night owl,baseball,5,frosh
49,50,2.81,west coast,noon,0.0,0.3,1,5,night owl,baseball,5,frosh
49,50,12.96,west coast,noon,0.06,0.3,2,5,night owl,baseball,5,frosh
