,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
719,720,6.83,west coast,evening,0.03,0.05,1,2,night owl,table tennis,4,frosh
719,720,18.26,west coast,evening,0.15,0.11,1,3,night owl,table tennis,4,frosh
719,720,1.84,west coast,noon,0.0,0.09,1,4,night owl,table tennis,4,frosh
719,720,0.0,west coast,noon,0.0,0.31,2,4,night owl,table tennis,4,frosh
719,720,19.7,west coast,evening,0.0,0.3,1,4,night owl,table tennis,4,frosh
719,720,0.0,west coast,noon,0.07,0.21,2,4,night owl,table tennis,4,frosh
719,720,0.0,west coast,noon,0.0,0.1,1,5,night owl,table tennis,4,frosh
719,720,28.65,west coast,noon,0.02,0.44,2,5,night owl,table tennis,4,frosh
719,720,36.33,west coast,noon,0.0,0.49,2,4,night owl,table tennis,4,frosh
719,720,16.11,west coast,noon,0.18,0.28,2,4,night owl,table tennis,4,frosh
