,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
706,707,56.02,west coast,evening,0.91,0.9,7,10,early bird,basketball,7,sophomore
706,707,72.9,west coast,morning,1.0,0.89,6,11,early bird,basketball,7,sophomore
706,707,56.49,west coast,morning,0.97,0.7000000000000001,6,11,early bird,basketball,7,sophomore
706,707,23.09,west coast,noon,1.0,0.0,6,11,early bird,basketball,7,sophomore
706,707,49.82,west coast,noon,0.77,0.15,6,10,early bird,basketball,7,sophomore
706,707,34.86,west coast,noon,0.67,0.13,6,9,early bird,basketball,7,sophomore
706,707,32.82,west coast,noon,0.55,0.19,7,8,early bird,basketball,7,sophomore
706,707,39.97,west coast,noon,0.74,0.25,6,8,early bird,basketball,7,sophomore
706,707,38.31,west coast,noon,1.0,0.12,4,10,early bird,basketball,7,sophomore
706,707,43.78,west coast,evening,1.0,0.25,3,10,early bird,basketball,7,sophomore
