,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
832,833,47.04,west coast,morning,0.61,0.66,6,4,early bird,curling,1,senior
832,833,42.33,west coast,noon,0.39,0.67,7,3,early bird,curling,1,senior
832,833,45.84,west coast,noon,0.39,0.86,8,3,early bird,curling,1,senior
832,833,54.81,west coast,noon,0.84,0.66,9,3,early bird,curling,1,senior
832,833,55.53,west coast,noon,1.0,0.73,8,4,early bird,curling,1,senior
832,833,74.22,west coast,noon,0.96,1.0,8,5,early bird,curling,1,senior
832,833,74.92,west coast,noon,0.9,1.0,7,6,early bird,curling,1,senior
832,833,77.67,west coast,noon,1.0,1.0,7,7,early bird,curling,1,senior
832,833,80.17,west coast,noon,0.95,0.99,8,8,early bird,curling,1,senior
832,833,82.06,west coast,noon,0.99,1.0,7,9,early bird,curling,1,senior
