,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
441,442,61.19,west coast,evening,0.94,0.66,9,6,night owl,curling,4,junior
441,442,60.91,west coast,evening,1.0,0.33,10,6,night owl,curling,4,junior
441,442,49.370000000000005,west coast,noon,1.0,0.24,9,6,night owl,curling,4,junior
441,442,59.91,west coast,noon,0.99,0.71,10,5,night owl,curling,4,junior
441,442,70.59,west coast,morning,1.0,0.84,10,5,night owl,curling,4,junior
441,442,75.69,west coast,noon,0.91,1.0,9,4,night owl,curling,4,junior
441,442,70.61,west coast,noon,0.74,1.0,10,4,night owl,curling,4,junior
441,442,90.53,west coast,evening,1.0,1.0,10,5,night owl,curling,4,junior
441,442,76.99,west coast,noon,1.0,0.92,9,6,night owl,curling,4,junior
441,442,54.05,west coast,noon,0.85,0.78,8,5,night owl,curling,4,junior
