,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
838,839,27.62,west coast,morning,0.58,0.04,7,0,night owl,table tennis,4,frosh
838,839,23.82,west coast,noon,0.85,0.0,7,1,night owl,table tennis,4,frosh
838,839,30.55,west coast,noon,1.0,0.04,7,0,night owl,table tennis,4,frosh
838,839,35.99,west coast,noon,1.0,0.0,9,1,night owl,table tennis,4,frosh
838,839,39.72,west coast,noon,1.0,0.12,10,3,night owl,table tennis,4,frosh
838,839,41.07,west coast,noon,1.0,0.47,10,2,night owl,table tennis,4,frosh
838,839,53.28,west coast,noon,0.94,0.48,10,1,night owl,table tennis,4,sophomore
838,839,49.56,west coast,noon,0.88,0.6,10,2,night owl,table tennis,4,sophomore
838,839,70.46000000000001,west coast,noon,0.78,1.0,10,2,night owl,table tennis,4,sophomore
838,839,57.45,west coast,noon,0.56,1.0,10,2,night owl,table tennis,4,sophomore
