,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
542,543,0.0,west coast,evening,0.44,0.03,5,0,night owl,baseball,4,sophomore
542,543,15.78,west coast,noon,0.85,0.06,5,0,night owl,baseball,4,sophomore
542,543,39.38,west coast,evening,0.78,0.0,6,0,night owl,baseball,4,sophomore
542,543,41.13,west coast,noon,0.72,0.0,5,0,night owl,baseball,4,sophomore
542,543,55.4,west coast,noon,0.34,0.0,5,0,night owl,baseball,4,sophomore
542,543,4.32,west coast,noon,0.0,0.04,5,0,night owl,baseball,4,sophomore
542,543,6.53,west coast,noon,0.0,0.04,4,0,night owl,baseball,4,sophomore
542,543,22.33,west coast,morning,0.0,0.23,5,0,night owl,baseball,4,sophomore
542,543,0.0,west coast,noon,0.07,0.45,6,0,night owl,baseball,4,sophomore
542,543,18.2,west coast,noon,0.22,0.61,5,1,night owl,baseball,4,sophomore
