,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
184,185,42.62,east coast,noon,0.68,0.4,8,9,night owl,martial arts,3,junior
184,185,51.35,east coast,noon,1.0,0.35,7,9,night owl,martial arts,3,junior
184,185,50.25,east coast,noon,0.94,0.4,7,8,night owl,martial arts,3,junior
184,185,54.45,east coast,noon,0.8200000000000001,0.43,8,7,night owl,martial arts,3,junior
184,185,58.46,east coast,evening,1.0,0.16,9,7,night owl,martial arts,3,junior
184,185,62.46,west coast,noon,0.93,0.33,10,9,night owl,martial arts,3,junior
184,185,51.07,west coast,evening,0.9,0.11,10,12,night owl,martial arts,3,junior
184,185,47.7,west coast,noon,0.88,0.22,10,12,night owl,martial arts,3,junior
184,185,50.01,west coast,noon,0.8,0.0,10,10,night owl,martial arts,3,junior
184,185,49.63,west coast,evening,0.97,0.0,9,11,night owl,martial arts,3,junior
