,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
388,389,9.47,west coast,noon,0.25,0.17,5,3,early bird,football,5,frosh
388,389,17.51,west coast,noon,0.48,0.28,4,3,early bird,football,5,frosh
388,389,49.94,west coast,noon,0.81,0.92,5,4,early bird,football,5,frosh
388,389,50.64,west coast,evening,0.8300000000000001,0.74,5,5,early bird,football,5,frosh
388,389,32.17,west coast,evening,0.74,0.36,5,7,early bird,football,5,frosh
388,389,32.39,west coast,noon,0.77,0.47,4,7,early bird,football,5,frosh
388,389,42.07,west coast,evening,0.6900000000000001,0.64,5,7,early bird,football,5,frosh
388,389,37.0,west coast,noon,0.59,0.24,6,8,early bird,football,5,frosh
388,389,47.88,west coast,noon,0.32,0.34,7,9,early bird,football,5,frosh
388,389,30.49,west coast,noon,0.05,0.47,7,9,early bird,football,5,frosh
