,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
630,631,70.84,west coast,noon,0.92,0.86,8,10,night owl,frisbee,8,sophomore
630,631,82.44,west coast,morning,0.92,1.0,8,9,night owl,frisbee,8,sophomore
630,631,66.65,west coast,noon,0.78,0.96,8,9,night owl,frisbee,8,sophomore
630,631,69.51,west coast,morning,1.0,0.96,6,8,night owl,frisbee,8,sophomore
630,631,83.74,west coast,evening,1.0,1.0,6,9,night owl,frisbee,8,sophomore
630,631,78.43,west coast,evening,1.0,0.93,6,9,night owl,frisbee,8,sophomore
630,631,73.8,west coast,evening,1.0,0.92,6,7,night owl,frisbee,8,sophomore
630,631,72.04,west coast,noon,0.99,1.0,4,8,night owl,frisbee,8,sophomore
630,631,74.79,west coast,evening,0.94,0.98,4,8,night owl,frisbee,8,sophomore
630,631,69.16,west coast,noon,0.79,1.0,7,8,night owl,frisbee,8,sophomore
