,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
691,692,27.41,west coast,noon,0.52,0.62,5,3,early bird,table tennis,4,junior
691,692,27.91,west coast,noon,0.27,0.66,4,3,early bird,table tennis,4,junior
691,692,34.72,west coast,noon,0.6900000000000001,0.61,4,3,early bird,table tennis,4,junior
691,692,47.45,west coast,morning,1.0,0.49,2,3,early bird,table tennis,4,junior
691,692,63.09,west coast,noon,1.0,1.0,1,4,early bird,table tennis,4,junior
691,692,56.21,west coast,morning,0.8300000000000001,0.88,2,3,early bird,table tennis,4,junior
691,692,24.48,west coast,noon,0.78,0.5700000000000001,2,3,early bird,table tennis,4,junior
691,692,33.95,west coast,noon,0.49,0.63,1,3,early bird,table tennis,4,junior
691,692,46.4,west coast,noon,0.58,0.72,0,4,early bird,table tennis,4,junior
691,692,34.64,west coast,evening,0.49,0.87,0,4,early bird,table tennis,4,junior
