,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
643,644,29.7,west coast,evening,0.94,0.09,7,5,night owl,gymnastics,4,sophomore
643,644,31.43,west coast,evening,1.0,0.1,6,4,night owl,gymnastics,4,sophomore
643,644,42.54,west coast,evening,1.0,0.19,6,3,night owl,gymnastics,4,junior
643,644,42.58,west coast,noon,1.0,0.47,7,4,night owl,gymnastics,4,junior
643,644,54.94,west coast,noon,1.0,0.72,8,4,night owl,gymnastics,4,junior
643,644,58.47,west coast,morning,1.0,0.72,8,4,night owl,gymnastics,4,junior
643,644,50.25,west coast,noon,1.0,0.55,7,5,night owl,gymnastics,4,junior
643,644,70.11,west coast,noon,1.0,0.96,6,7,night owl,gymnastics,4,junior
643,644,69.52,west coast,noon,1.0,1.0,4,7,night owl,gymnastics,4,junior
643,644,69.54,west coast,evening,0.94,0.98,5,6,night owl,gymnastics,4,junior
