,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
695,696,3.85,west coast,noon,0.24,0.22,5,2,night owl,martial arts,3,sophomore
695,696,27.23,west coast,noon,0.42,0.64,6,1,night owl,martial arts,3,sophomore
695,696,44.62,west coast,noon,0.77,0.42,7,0,night owl,martial arts,3,sophomore
695,696,27.01,west coast,morning,0.33,0.37,7,0,night owl,martial arts,3,sophomore
695,696,32.13,west coast,noon,0.38,0.32,9,1,night owl,martial arts,3,sophomore
695,696,53.07,west coast,morning,1.0,0.19,10,1,night owl,martial arts,3,sophomore
695,696,51.59,west coast,noon,1.0,0.36,10,1,night owl,martial arts,3,sophomore
695,696,40.94,west coast,noon,1.0,0.0,9,3,night owl,martial arts,3,sophomore
695,696,38.95,west coast,noon,1.0,0.0,7,4,night owl,martial arts,3,sophomore
695,696,44.05,west coast,evening,0.99,0.0,6,3,night owl,martial arts,3,sophomore
