,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
246,247,49.19,east coast,evening,0.04,0.09,0,1,night owl,curling,5,frosh
246,247,57.07,east coast,noon,0.0,0.17,0,0,night owl,curling,5,frosh
246,247,0.0,east coast,evening,0.03,0.38,0,0,night owl,curling,5,frosh
246,247,15.12,east coast,noon,0.0,0.62,0,0,night owl,curling,5,frosh
246,247,13.62,east coast,evening,0.0,0.64,2,0,night owl,curling,5,frosh
246,247,16.96,west coast,noon,0.0,1.0,2,1,night owl,curling,5,frosh
246,247,23.75,west coast,noon,0.01,1.0,2,1,night owl,curling,5,frosh
246,247,0.52,west coast,morning,0.0,0.92,1,2,night owl,curling,5,frosh
246,247,21.41,west coast,noon,0.0,1.0,0,2,night owl,curling,5,frosh
246,247,22.79,west coast,noon,0.0,1.0,1,2,night owl,curling,5,frosh
