,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
382,383,39.39,west coast,noon,0.07,0.61,1,4,night owl,curling,3,senior
382,383,15.62,west coast,noon,0.03,0.74,1,4,night owl,curling,3,senior
382,383,0.0,west coast,noon,0.0,0.8,0,6,night owl,curling,3,senior
382,383,44.43,west coast,evening,0.0,1.0,0,8,night owl,curling,3,senior
382,383,35.1,west coast,evening,0.0,0.96,0,9,night owl,curling,3,senior
382,383,18.01,west coast,noon,0.21,0.91,0,8,night owl,curling,3,senior
382,383,37.31,west coast,evening,0.23,0.86,0,8,night owl,curling,3,senior
382,383,42.04,west coast,noon,0.17,1.0,2,6,night owl,curling,3,senior
382,383,16.15,west coast,noon,0.0,0.93,4,4,night owl,curling,3,senior
382,383,0.0,west coast,noon,0.01,0.81,4,4,night owl,curling,3,senior
