,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
239,240,38.87,east coast,noon,0.35,0.47,3,1,night owl,martial arts,3,junior
239,240,47.98,east coast,evening,0.39,0.41,4,1,night owl,martial arts,3,junior
239,240,41.6,east coast,evening,0.5,0.64,5,0,night owl,martial arts,3,junior
239,240,47.41,east coast,noon,0.8,0.59,7,0,night owl,martial arts,3,junior
239,240,47.46,east coast,noon,0.94,0.86,5,0,night owl,martial arts,3,junior
239,240,56.93,west coast,noon,1.0,0.86,4,0,night owl,martial arts,3,junior
239,240,48.120000000000005,west coast,noon,1.0,0.8200000000000001,5,0,night owl,martial arts,3,junior
239,240,65.28,west coast,noon,0.94,1.0,5,0,night owl,martial arts,3,junior
239,240,36.39,west coast,noon,0.6900000000000001,0.79,4,1,night owl,martial arts,3,junior
239,240,72.75,west coast,evening,0.71,1.0,3,0,night owl,martial arts,3,junior
