,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
969,970,26.73,west coast,evening,0.27,0.84,2,3,night owl,frisbee,2,junior
969,970,36.12,west coast,noon,0.36,0.78,4,3,night owl,frisbee,2,junior
969,970,48.38,west coast,evening,0.33,1.0,4,4,night owl,frisbee,2,junior
969,970,50.8,west coast,noon,0.43,0.99,3,6,night owl,frisbee,2,junior
969,970,45.03,west coast,noon,0.13,1.0,2,5,night owl,frisbee,2,junior
969,970,48.15,west coast,evening,0.18,0.89,3,4,night owl,frisbee,2,junior
969,970,32.07,west coast,noon,0.0,1.0,4,3,night owl,frisbee,2,junior
969,970,16.9,west coast,noon,0.0,0.79,3,4,night owl,frisbee,2,junior
969,970,34.19,west coast,noon,0.12,0.64,3,2,night owl,frisbee,2,junior
969,970,27.95,west coast,noon,0.07,0.8300000000000001,1,2,night owl,frisbee,2,junior
