,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
79,80,19.69,east coast,evening,0.51,0.49,7,8,night owl,curling,5,frosh
79,80,34.45,east coast,morning,0.66,0.54,5,7,night owl,curling,5,frosh
79,80,37.33,east coast,noon,0.8,0.0,5,8,night owl,curling,5,frosh
79,80,38.36,east coast,evening,1.0,0.0,5,8,night owl,curling,5,frosh
79,80,25.29,east coast,noon,0.87,0.0,5,8,night owl,curling,5,frosh
79,80,23.82,west coast,noon,0.67,0.12,6,8,night owl,curling,5,frosh
79,80,22.95,west coast,noon,0.28,0.0,5,7,night owl,curling,5,sophomore
79,80,0.0,west coast,noon,0.0,0.02,4,7,night owl,curling,5,sophomore
79,80,3.71,west coast,noon,0.0,0.03,5,5,night owl,curling,5,sophomore
79,80,31.64,west coast,noon,0.18,0.0,5,5,night owl,curling,5,sophomore
