,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
343,344,64.02,west coast,evening,0.6,0.96,4,7,night owl,basketball,4,junior
343,344,63.39,west coast,noon,0.66,0.93,5,7,night owl,basketball,4,junior
343,344,50.83,west coast,noon,0.74,0.67,4,5,night owl,basketball,4,junior
343,344,72.48,west coast,evening,0.67,1.0,6,6,night owl,basketball,4,junior
343,344,52.370000000000005,west coast,noon,0.43,0.97,7,6,night owl,basketball,4,junior
343,344,48.98,west coast,noon,0.4,0.92,9,5,night owl,basketball,4,junior
343,344,65.49,west coast,noon,0.92,0.8300000000000001,9,4,night owl,basketball,4,junior
343,344,92.26,west coast,evening,1.0,1.0,8,4,night owl,basketball,4,junior
343,344,82.23,west coast,noon,0.87,1.0,10,3,night owl,basketball,4,junior
343,344,73.42,west coast,noon,0.94,0.88,10,3,night owl,basketball,4,junior
