,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
103,104,30.99,east coast,morning,0.43,0.5,9,9,night owl,table tennis,2,senior
103,104,51.51,east coast,evening,0.65,0.7000000000000001,9,8,night owl,table tennis,2,senior
103,104,38.55,east coast,noon,0.51,0.78,9,7,night owl,table tennis,2,senior
103,104,46.33,east coast,noon,0.53,0.66,9,7,night owl,table tennis,2,senior
103,104,49.4,east coast,evening,0.42,0.8,8,6,night owl,table tennis,2,senior
103,104,52.46,west coast,noon,0.98,0.65,8,6,night owl,table tennis,2,senior
103,104,62.25,west coast,noon,1.0,0.79,9,7,night owl,table tennis,2,senior
103,104,51.52,west coast,noon,0.92,0.59,9,9,night owl,table tennis,2,senior
103,104,53.370000000000005,west coast,noon,1.0,0.64,8,10,night owl,table tennis,2,senior
103,104,66.01,west coast,noon,0.98,0.81,8,10,night owl,table tennis,2,senior
