,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
979,980,34.61,west coast,evening,0.43,0.13,9,8,early bird,baseball,3,sophomore
979,980,27.47,west coast,noon,0.27,0.0,10,9,early bird,baseball,3,sophomore
979,980,35.61,west coast,noon,0.3,0.0,10,10,early bird,baseball,3,sophomore
979,980,36.12,west coast,noon,0.02,0.15,10,10,early bird,baseball,3,sophomore
979,980,38.43,west coast,noon,0.0,0.0,10,11,early bird,baseball,3,sophomore
979,980,32.97,west coast,noon,0.08,0.03,10,11,early bird,baseball,3,sophomore
979,980,23.67,west coast,noon,0.21,0.15,10,11,early bird,baseball,3,sophomore
979,980,25.23,west coast,morning,0.22,0.1,10,12,early bird,baseball,3,sophomore
979,980,13.99,west coast,noon,0.0,0.14,10,12,early bird,baseball,3,sophomore
979,980,16.8,west coast,noon,0.09,0.21,10,11,early bird,baseball,3,sophomore
