,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
829,830,37.8,west coast,morning,0.77,0.39,7,11,night owl,curling,3,junior
829,830,34.74,west coast,morning,0.5700000000000001,0.0,9,11,night owl,curling,3,junior
829,830,44.15,west coast,noon,0.99,0.0,7,12,night owl,curling,3,junior
829,830,30.27,west coast,noon,1.0,0.01,4,11,night owl,curling,3,junior
829,830,51.15,west coast,noon,0.8200000000000001,0.12,6,11,night owl,curling,3,junior
829,830,38.01,west coast,noon,0.73,0.0,3,10,night owl,curling,3,junior
829,830,21.58,west coast,noon,1.0,0.0,3,10,night owl,curling,3,junior
829,830,36.04,west coast,noon,0.87,0.0,4,9,night owl,curling,3,junior
829,830,31.93,west coast,morning,0.81,0.0,3,9,night owl,curling,3,junior
829,830,11.51,west coast,noon,0.53,0.03,4,9,night owl,curling,3,junior
