,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
899,900,51.870000000000005,west coast,evening,0.66,0.58,7,10,night owl,football,4,sophomore
899,900,39.18,west coast,noon,1.0,0.03,8,11,night owl,football,4,sophomore
899,900,47.31,west coast,noon,1.0,0.02,8,12,night owl,football,4,sophomore
899,900,38.65,west coast,noon,1.0,0.0,8,12,night owl,football,4,sophomore
899,900,53.120000000000005,west coast,noon,1.0,0.13,10,12,night owl,football,4,sophomore
899,900,43.78,west coast,noon,0.87,0.12,10,12,night owl,football,4,sophomore
899,900,48.2,west coast,noon,0.65,0.41,10,12,night owl,football,4,sophomore
899,900,58.06,west coast,morning,1.0,0.44,10,12,night owl,football,4,sophomore
899,900,52.43,west coast,noon,0.96,0.42,10,12,night owl,football,4,sophomore
899,900,41.93,west coast,noon,0.85,0.08,9,12,night owl,football,4,sophomore
