,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
999,1000,56.18,west coast,noon,0.94,0.29,9,12,night owl,gymnastics,5,senior
999,1000,45.93,west coast,noon,0.85,0.23,8,12,night owl,gymnastics,5,senior
999,1000,47.41,west coast,noon,0.91,0.39,9,12,night owl,gymnastics,5,senior
999,1000,37.09,west coast,noon,1.0,0.45,7,12,night owl,gymnastics,5,senior
999,1000,32.480000000000004,west coast,noon,1.0,0.13,7,10,night owl,gymnastics,5,senior
999,1000,41.02,west coast,noon,1.0,0.25,8,10,night owl,gymnastics,5,senior
999,1000,42.09,west coast,noon,1.0,0.33,8,10,night owl,gymnastics,5,senior
999,1000,73.94,west coast,noon,0.93,1.0,8,11,night owl,gymnastics,5,senior
999,1000,64.92,west coast,noon,0.91,0.91,8,11,night owl,gymnastics,5,senior
999,1000,55.28,west coast,noon,1.0,0.72,8,12,night owl,gymnastics,5,senior
