,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
407,408,53.61,west coast,noon,0.62,0.8200000000000001,5,7,night owl,basketball,4,frosh
407,408,56.63,west coast,noon,0.33,0.89,5,8,night owl,basketball,4,frosh
407,408,54.17,west coast,noon,0.29,0.88,6,5,night owl,basketball,4,frosh
407,408,63.08,west coast,morning,0.53,0.99,6,4,night owl,basketball,4,frosh
407,408,39.74,west coast,noon,0.28,1.0,5,5,night owl,basketball,4,frosh
407,408,56.620000000000005,west coast,noon,0.77,0.92,4,5,night owl,basketball,4,frosh
407,408,55.0,west coast,noon,0.96,0.8,5,5,night owl,basketball,4,frosh
407,408,46.55,west coast,noon,0.8200000000000001,0.59,3,5,night owl,basketball,4,frosh
407,408,49.75,west coast,noon,0.94,0.72,3,3,night owl,basketball,4,frosh
407,408,52.18,west coast,evening,0.94,0.58,3,4,night owl,basketball,4,frosh
