,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
274,275,24.83,east coast,evening,0.19,0.62,5,6,night owl,martial arts,2,sophomore
274,275,31.26,east coast,noon,0.23,0.49,5,6,night owl,martial arts,2,sophomore
274,275,32.44,east coast,noon,0.2,0.6900000000000001,5,7,night owl,martial arts,2,sophomore
274,275,21.91,east coast,noon,0.28,0.0,5,6,night owl,martial arts,2,sophomore
274,275,36.04,east coast,noon,0.55,0.03,5,7,night owl,martial arts,2,sophomore
274,275,7.83,west coast,evening,0.16,0.0,4,7,night owl,martial arts,2,sophomore
274,275,30.45,west coast,noon,0.06,0.0,5,6,night owl,martial arts,2,sophomore
274,275,33.58,west coast,noon,0.15,0.23,6,7,night owl,martial arts,2,junior
274,275,34.37,west coast,morning,0.1,0.39,8,6,night owl,martial arts,2,junior
274,275,32.77,west coast,morning,0.42,0.41,7,6,night owl,martial arts,2,junior
