,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
153,154,18.12,east coast,evening,0.33,0.09,4,2,night owl,curling,4,sophomore
153,154,40.08,east coast,noon,0.61,0.13,5,4,night owl,curling,4,sophomore
153,154,27.81,east coast,noon,0.74,0.2,7,3,night owl,curling,4,sophomore
153,154,34.67,east coast,noon,0.67,0.67,7,2,night owl,curling,4,sophomore
153,154,39.6,east coast,noon,0.99,0.09,7,2,night owl,curling,4,sophomore
153,154,38.26,west coast,noon,0.89,0.0,7,2,night owl,curling,4,sophomore
153,154,29.26,west coast,noon,0.97,0.0,6,0,night owl,curling,4,sophomore
153,154,26.27,west coast,noon,0.9,0.0,7,0,night owl,curling,4,sophomore
153,154,38.69,west coast,noon,1.0,0.0,8,0,night owl,curling,4,sophomore
153,154,40.44,west coast,morning,0.88,0.06,7,1,night owl,curling,4,sophomore
