,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
77,78,4.92,east coast,evening,0.45,0.5700000000000001,2,3,night owl,curling,6,junior
77,78,29.03,east coast,morning,0.75,0.0,2,2,night owl,curling,6,junior
77,78,25.0,east coast,noon,0.94,0.0,3,0,night owl,curling,6,junior
77,78,31.67,east coast,evening,0.8,0.0,3,0,night owl,curling,6,junior
77,78,10.36,east coast,noon,0.7000000000000001,0.0,3,0,night owl,curling,6,junior
77,78,0.0,west coast,noon,0.63,0.07,3,0,night owl,curling,6,junior
77,78,33.82,west coast,noon,1.0,0.0,4,1,night owl,curling,6,junior
77,78,25.78,west coast,noon,1.0,0.06,5,3,night owl,curling,6,junior
77,78,32.410000000000004,west coast,noon,1.0,0.05,7,4,night owl,curling,6,junior
77,78,52.07,west coast,noon,0.99,0.07,7,5,night owl,curling,6,junior
