,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
605,606,53.88,west coast,evening,0.71,0.42,6,4,night owl,curling,4,junior
605,606,24.9,west coast,evening,0.0,0.17,5,5,night owl,curling,4,junior
605,606,0.0,west coast,noon,0.0,0.35,4,4,night owl,curling,4,junior
605,606,0.0,west coast,noon,0.0,0.0,4,3,night owl,curling,4,junior
605,606,33.21,west coast,noon,0.0,0.0,4,3,night owl,curling,4,junior
605,606,12.99,west coast,noon,0.0,0.0,5,5,night owl,curling,4,junior
605,606,34.18,west coast,noon,0.08,0.0,5,5,night owl,curling,4,junior
605,606,24.58,west coast,noon,0.11,0.0,4,6,night owl,curling,4,junior
605,606,0.0,west coast,noon,0.37,0.0,3,5,night owl,curling,4,junior
605,606,24.72,west coast,noon,0.39,0.01,4,5,night owl,curling,4,junior
