,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
994,995,34.1,west coast,noon,0.53,0.6900000000000001,5,1,early bird,basketball,3,sophomore
994,995,44.74,west coast,noon,1.0,0.63,5,1,early bird,basketball,3,sophomore
994,995,33.05,west coast,noon,1.0,0.1,7,0,early bird,basketball,3,sophomore
994,995,32.99,west coast,noon,1.0,0.26,7,0,early bird,basketball,3,sophomore
994,995,43.03,west coast,noon,1.0,0.32,7,1,early bird,basketball,3,sophomore
994,995,60.79,west coast,noon,0.98,0.67,9,4,early bird,basketball,3,sophomore
994,995,58.61,west coast,noon,1.0,0.5,8,3,early bird,basketball,3,sophomore
994,995,47.32,west coast,noon,0.98,0.13,8,4,early bird,basketball,3,sophomore
994,995,43.69,west coast,noon,0.9,0.0,8,5,early bird,basketball,3,sophomore
994,995,42.84,west coast,noon,0.81,0.0,10,5,early bird,basketball,3,sophomore
