,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
558,559,55.31,west coast,evening,0.56,0.85,5,5,night owl,martial arts,2,senior
558,559,12.85,west coast,noon,0.13,0.64,5,4,night owl,martial arts,2,senior
558,559,26.02,west coast,noon,0.26,0.93,2,4,night owl,martial arts,2,senior
558,559,31.71,west coast,noon,0.09,0.96,3,3,night owl,martial arts,2,senior
558,559,30.74,west coast,noon,0.0,0.86,3,3,night owl,martial arts,2,senior
558,559,29.61,west coast,morning,0.12,0.9,3,3,night owl,martial arts,2,senior
558,559,34.17,west coast,noon,0.1,0.81,4,3,night owl,martial arts,2,senior
558,559,50.370000000000005,west coast,evening,0.11,0.95,4,2,night owl,martial arts,2,senior
558,559,43.69,west coast,noon,0.29,0.98,2,2,night owl,martial arts,2,senior
558,559,44.94,west coast,noon,0.44,1.0,2,2,night owl,martial arts,2,senior
