,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
503,504,44.48,west coast,morning,0.71,0.17,9,7,night owl,curling,3,sophomore
503,504,37.2,west coast,morning,0.71,0.02,10,6,night owl,curling,3,sophomore
503,504,47.34,west coast,noon,0.55,0.0,8,7,night owl,curling,3,sophomore
503,504,46.66,west coast,noon,0.29,0.0,9,7,night owl,curling,3,sophomore
503,504,33.42,west coast,noon,0.49,0.11,8,8,night owl,curling,3,sophomore
503,504,28.22,west coast,noon,0.0,0.11,5,9,night owl,curling,3,sophomore
503,504,28.35,west coast,noon,0.14,0.15,6,9,night owl,curling,3,sophomore
503,504,23.94,west coast,noon,0.01,0.24,6,8,night owl,curling,3,sophomore
503,504,28.19,west coast,noon,0.0,0.44,7,8,night owl,curling,3,sophomore
503,504,38.97,west coast,noon,0.11,1.0,8,7,night owl,curling,3,sophomore
