,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
596,597,20.88,west coast,morning,0.24,0.9,1,9,night owl,martial arts,3,senior
596,597,12.54,west coast,noon,0.17,0.68,1,9,night owl,martial arts,3,senior
596,597,35.69,west coast,evening,0.0,0.96,0,8,night owl,martial arts,3,senior
596,597,15.13,west coast,noon,0.01,0.96,1,9,night owl,martial arts,3,senior
596,597,14.45,west coast,morning,0.0,0.88,0,10,night owl,martial arts,3,senior
596,597,36.92,west coast,noon,0.0,1.0,0,9,night owl,martial arts,3,senior
596,597,31.91,west coast,noon,0.1,1.0,1,10,night owl,martial arts,3,senior
596,597,31.59,west coast,morning,0.39,0.84,2,12,night owl,martial arts,3,senior
596,597,43.18,west coast,noon,0.72,0.71,2,12,night owl,martial arts,3,senior
596,597,44.38,west coast,noon,0.38,0.79,2,11,night owl,martial arts,3,senior
